Andromeda,21
0,1,0.459997327,0.756037195,0.070982068,1.024738028,0.748887852,0.491186037,0.831557418,0.773866137,0.827158947,0.255367013,0.78906576,0.792636744,0.484810769,0.712874579,0.78685715,1.008708483,0.332025306,0.567600348,0.354738099
0,0,-0.065906831,-0.096070676,0.281133171,0.701737993,0.637099504,0.073670958,-0.338386123,-0.411085541,0.547150905,0.314936272,0.565969517,-0.140278292,0.182417568,0.004068322,-0.394136919,0.70932399,-0.045240037,-0.07723858,0.262948593
1,0.921686747,0.909638554,0.427710843,0.313253012,0.295180723,0.28313253,0.265060241,0.265060241,0.246987952,0.228915663,0.222891566,0.21686747,0.192771084,0.180722892,0.174698795,0.138554217,0.102409639,0.096385542,0.072289157,0.072289157
19,4,8.16.19.20,2.14.16.20,12,11,13,3.15,10.14,9,6.13.16,5.15,7.11,4.9,8.21,3.4.11,-1,-1,1.3,3.4,-1
Antlia,4
0,1,-0.193108731,0.960053926
0,0,-0.634352566,0.007422246
1,0.976377953,0.763779528,0.448818898
2.3,1,1,-1
Apus,4
0,1,-0.171356515,0.115809858
0,0,0.236153603,0.06504463
1,0.98540146,0.817518248,0.770072993
2.3,1,1.4,3
Aquarius,21
0,1,-0.045752878,1.32501946,0.659613492,0.168759984,-0.194763882,1.390051544,0.166753353,0.224821048,0.874529563,0.556357275,0.388699976,0.773932373,0.924709802,0.084028408,0.200533775,0.859411101,-0.1828936,0.414548075,0.951170882
0,0,0.511328414,0.034560316,-0.243344566,-0.246194622,1.080406693,-0.126764215,-0.130132862,-0.310455798,-0.021929219,0.407269748,0.117675411,-0.505579673,-0.436865011,-0.254489776,0.479805827,-0.474506181,1.014287537,0.082746921,-0.434808018
1,0.920634921,0.904761905,0.761904762,0.761904762,0.761904762,0.698412698,0.650793651,0.650793651,0.603174603,0.555555556,0.523809524,0.507936508,0.476190476,0.46031746,0.444444444,0.380952381,0.333333333,0.333333333,0.301587302,0.238095238
3.9.13.16,11.15,1.7.12,15,11.13.14,9.10.16,3,15,1.6,6,2.5,3,1.5,5.15,2.4.8.14,1.6,-1,-1,-1,-1,-1
Aquila,10
0,1,0.141006541,-0.698966336,0.377039472,0.280424098,-0.163740819,-0.072359507,1.146025188,0.432364326
0,0,0.09054831,-0.548445061,-1.3830593,-0.634585769,-0.144543284,-0.86893207,0.043545675,-1.486244239
1,0.317230274,0.307568438,0.254428341,0.209339775,0.204508857,0.154589372,0.148148148,0.140096618,0.120772947
3.7,5.6.9,1.6,6.8,2.6.8.10,2.3.4.5,1,4.5,2,5
Ara,8
0,1,1.228975463,1.144780281,1.858801085,-0.060972929,0.747995836,1.796467684
0,0,0.613898835,-0.02978049,-0.288175413,-0.974383991,0.726262249,0.658140662
1,0.926153846,0.876923077,0.787692308,0.581538462,0.566153846,0.486153846,0.486153846
2.6.7,1,7.8,5,4.8,1,1.3,3.5
Aries,4
0,1,1.306955326,-2.511516087
0,0,-0.232387667,-0.858143298
1,0.679487179,0.382478632,0.320512821
2.4,1.3,2,1
Auriga,10
0,1,0.088872498,0.692915155,0.529350189,0.100218951,0.256165345,-0.44528262,0.258001707,0.030003101
0,0,-0.428497813,0.323416131,-0.426734533,0.166817347,0.142340155,-0.43279241,0.186821232,-0.432168114
1,0.353947368,0.282894737,0.203947368,0.168421053,0.144736842,0.143421053,0.086842105,0.084210526,0.068421053
3.6.7.8,4.5,1.5.10,2.7,2.3,1.9,1.4,1.10,6,3.8
Bootes,12
0,1,-0.355272485,1.630503662,1.86962227,1.051018014,2.159940591,-0.012138644,2.020051535,2.542905519,2.4154525,-0.530456956
0,0,-0.339686329,-0.910690984,0.035437657,-0.417217965,-0.634560612,0.799949741,-1.610770364,-1.848859301,-1.989689716,-0.428841408
1,0.221453287,0.193771626,0.141868512,0.100346021,0.096885813,0.093425606,0.083044983,0.065743945,0.055363322,0.051903114,0.051903114
2.3.8,1.5,1.12,6.7.9,2.7,1.4,4.5,1,4.10.11,9.11,9.10,3
Caelum,4
0,1,1.443799489,0.504723132
0,0,-0.074804932,0.33819604
1,0.944099379,0.813664596,0.776397516
4,3.4,2,1.2
Camelopardalis,9
0,1,0.469017681,0.778123643,0.908867712,1.939613717,1.728647316,0.638756372,0.747412463
0,0,-0.223977687,-0.611040917,0.503297064,-0.772507526,-0.105207998,1.012484148,-0.584968845
1,0.962962963,0.925925926,0.851851852,0.814814815,0.777777778,0.777777778,0.740740741,0.37037037
3,4.5.7,1.4,2.3,2.8,7,2.6,5,-1
Cancer,6
0,1,-0.85603413,-0.57488895,0.309150972,-0.528887819
0,0,-0.630830195,0.346364747,-0.044555567,-0.393684869
1,0.977272727,0.909090909,0.727272727,0.579545455,0.284090909
4.5.6,5,6,1,1.2,1.3
CanisMajor,15
0,1,0.849392757,0.004392804,1.150036913,0.62903007,0.935601983,0.615342709,0.161952463,0.007649971,-0.313974534,0.079675561,1.002411148,0.089363991,0.308916123
0,0,-0.218758527,0.435114288,-0.418470039,-0.17995135,-0.074561274,-0.018873988,0.200863208,-0.364376165,-0.257839549,-0.196767652,-0.324632826,0.16181655,-0.085892055
1,0.13289689,0.113256956,0.096890344,0.074304419,0.051718494,0.038625205,0.03207856,0.029459902,0.028477905,0.025204583,0.021276596,0.019639935,0.019639935,0.015057283
3.4.12,3.8,1.2.13,1.9,13,-1,-1,2.9,4.8,11.12,10.12,10.11,3.5,-1,-1
Capricornus,16
0,1,0.079989153,0.225767946,0.663352653,1.054166895,0.595234121,0.471369099,0.285220682,0.112295204,0.202958595,0.435208951,1.016714912,0.136699069,0.876039542,0.544346856
0,0,-0.026301192,-0.304959261,-0.470243148,0.10314873,-0.543745484,-0.067387318,-0.039080475,-0.161978306,-0.275846668,-0.439303198,0.094895153,-0.190856781,-0.168857759,-0.509125669
1,0.804878049,0.634146341,0.463414634,0.463414634,0.422764228,0.390243902,0.37398374,0.357723577,0.341463415,0.333333333,0.333333333,0.276422764,0.178861789,0.162601626,0.138211382
3.10,6.15,1.8,11.12,7.15,2.13,5.16,3.13,-1,1.14,4.14,4.16,6.8,10.11,2.5,7.12
Carina,15
0,1,0.74064522,0.511297459,0.707961797,0.92689213,0.894860091,0.977586676,0.340314209,1.070520699,1.1243056,1.127863524,1.089865627,1.099092356,1.051879867
0,0,0.14967463,-0.099948886,-0.156572588,-0.101330037,0.152835575,-0.084903415,-0.235951108,-0.151355462,-0.132635934,-0.090737597,-0.037226882,-0.049406818,-0.141068287
1,0.558722919,0.205245154,0.176738883,0.152793615,0.07981756,0.076396807,0.064994299,0.057012543,0.052451539,0.043329532,0.037628278,0.028506271,0.021664766,0.017103763
3,7.8.13,1.7,5.9,4.6,5.8,2.3,2.6.15,4,11.15,10.12,11.14,2.14,12.13,8.10
Cassiopeia,5
0,1,0.831504837,1.441807961,1.379021073
0,0,-0.93167781,-1.345474146,-2.318901467
1,0.919060052,0.898172324,0.738903394,0.464751958
2,1.3,2.4,3.5,4
Centaurus,22
0,1,1.659493239,0.338202353,4.169742224,1.988807681,1.719880869,2.141182358,5.040196137,3.61489359,-0.611791101,5.889824414,2.180368036,3.031232385,4.483932475,4.769630029,1.701304791,1.815204734,1.027570655,1.540492138,4.986270726,4.99466101
0,0,5.126080617,4.010556664,1.620563442,1.319746296,2.736088854,3.714725309,0.784694409,4.627654943,4.039035384,-0.762564919,3.871124176,4.182963084,1.179895814,0.515482552,3.279612546,3.858084611,4.876657709,4.09242194,-1.432418582,3.373256251
1,0.48137931,0.187586207,0.155862069,0.155862069,0.154482759,0.139310345,0.135172414,0.132413793,0.114482759,0.084137931,0.073103448,0.067586207,0.063448276,0.063448276,0.063448276,0.057931034,0.053793103,0.049655172,0.044137931,0.031724138,0.028965517
2,1.6,13.19,11.18,6.7.15,2.5.7,5.6.8.17,7.13,12.15,14.22,4,9,3.8.14,10.13,5.9.16,15.21,7.18,4.17.20,3.20,18.19,16,10
Cepheus,10
0,1,-0.029811266,0.411550924,0.456498878,-0.105587969,0.062429009,-0.065120326,-0.11063254,-0.063171345
0,0,0.427321755,-0.120165788,0.344472041,-0.190294841,0.527515359,-0.303218309,0.240770137,0.487354133
1,0.617511521,0.511520737,0.497695853,0.456221198,0.447004608,0.433179724,0.359447005,0.32718894,0.276497696
4.6.9,4.5,7.10,1.2.5,2.4.7,1.8,3.5,6,1.10,3.9
Cetus,13
0,1,0.326722398,0.221370791,0.889951122,0.329698638,-0.022644897,0.440155069,0.996212245,0.88244492,0.828726827,0.680322363,1.055554985
